x,y,r,E_x,E_y,E_z,E,phi
81,22,41.773197148410844,0.0001454679629403371,-8.695236758717094e-05,1.6046694142934134e-05,0.0001702326022357135,0.00250000575818855
81,23,41.10960958218893,0.0001507951784933733,-8.424460747364824e-05,1.6521850520217866e-05,0.00017352034834522957,0.0025856149368032886
81,24,40.45985664828782,0.00015601182225735677,-8.149216799913897e-05,1.6972584891836433e-05,0.00017682966597031046,0.0026684949731358466
81,25,39.824615503479755,0.00016111702860539768,-7.869091312234268e-05,1.7398782250760327e-05,0.00018014903368730566,0.0027485992728015665
81,26,39.20459156782532,0.0001661093431087851,-7.583610142217613e-05,1.780035466222244e-05,0.00018346738340382896,0.002825876799380532
81,27,38.600518131237564,0.00017098659644960968,-7.292240800916552e-05,1.8177240996971374e-05,0.00018677394316536465,0.0029002714756459188
81,28,38.01315561749642,0.0001757457705920441,-6.994396554876469e-05,1.852940664138678e-05,0.00019005807825020235,0.002971721615398863
81,29,37.44329045369811,0.00018038285976397527,-6.689442788330177e-05,1.885684318485314e-05,0.00019330913354873426,0.003040159406743448
81,30,36.89173349139343,0.00018489272981215307,-6.376705973552377e-05,1.91595680848007e-05,0.00019651628048052356,0.0031055104711654666
81,31,36.359317925395686,0.00018926898063999892,-6.0554855760740905e-05,1.9437624309907777e-05,0.00019966837212618714,0.0031676935262144957
81,32,35.84689665786984,0.00019350381768173833,-5.725069172229946e-05,1.969107996188245e-05,0.00020275381079070857,0.0032266201826869484
81,33,35.35533905932738,0.00019758793964819187,-5.3847509730883683e-05,1.992002787634694e-05,0.00020576043280774262,0.0032821949096590946
81,34,34.88552708502482,0.00020151045100803714,-5.0338538253213517e-05,2.0124585203277817e-05,0.00020867541596588892,0.0033343152021487158
81,35,34.438350715445125,0.0002052588087209312,-4.6717545917937314e-05,2.0304892967591432e-05,0.00021148521539945942,0.0033828719861655216
81,36,34.0147027033899,0.0002088188134611946,-4.2979126012770595e-05,2.0461115610366596e-05,0.0002141755340373489,0.0034277502939845904
81,37,33.61547262794322,0.0002121746557831336,-3.91190060085526e-05,2.0593440511258287e-05,0.00021673133363655367,0.003468830238191063
81,38,33.24154027718932,0.00021530902718747895,-3.5134373552177505e-05,2.0702077492703273e-05,0.00021913689193250047,0.0035059883060016956
81,39,32.89376840679705,0.00021820330466643958,-3.102420730247265e-05,2.078725830652133e-05,0.00022137591041936763,0.003539098985295418
81,40,32.57299494980466,0.0002208378148809598,-2.6789597979361927e-05,2.0849236103505754e-05,0.00022343167565811394,0.003568036720606641
81,41,32.28002478313795,0.00022319218057713407,-2.2434042369913563e-05,2.088828488664221e-05,0.00022528727477009577,0.0035926781812541417
81,42,32.01562118716424,0.00022524574720791946,-1.7963691154976097e-05,2.0904698948623346e-05,0.00022692586294492282,0.003612904805346468
81,43,31.78049716414141,0.00022697808216365725,-1.3387530678862303e-05,2.0898792294325296e-05,0.00022833097748604057,0.003628605563564094
81,44,31.575306807693888,0.00022836953287044847,-8.717479545677573e-06,2.0870898048943026e-05,0.00022948688933894574,0.0036396798667041926
81,45,31.400636936215164,0.0002294018237972552,-3.968383459065309e-06,2.082136785248271e-05,0.0002303789794838789,0.003646040522655449
81,46,31.25699921617557,0.00023005866676834973,8.421038650155768e-07,2.0750571241341057e-05,0.00023099412438629696,0.0036476166336223232
81,47,31.144823004794873,0.00023032635462886955,5.693759705165504e-06,2.0658895017755226e-05,0.00023132107227738372,0.003644356314925418
81,48,31.064449134018133,0.00023019430595670114,1.0564149684157663e-05,2.0546742607832624e-05,0.00023135079075989592,0.0036362291142119922
81,49,31.016124838541646,0.00022965552871140479,1.5429093547545975e-05,2.0414533408959646e-05,0.00023107676639965197,0.0036232280155571025
