x,y,E_x,E_y,E_z
2,59,-0.017278294114925027,0.00019959023392321362,1.1435643292610764e-05
2,60,-0.017172272682527273,0.00022526768645896034,1.0866723719329258e-05
2,61,-0.017054847238424327,0.00024983034491303513,1.1375767744278842e-05
2,62,-0.016922134796928764,0.0002777891035563168,1.0744058630801634e-05
2,63,-0.016779228865771288,0.0003043918927163776,1.1270603977910076e-05
2,64,-0.016617472914006785,0.00033476760068303774,1.057448673301431e-05
2,65,-0.01644694820471096,0.00036359943389973476,1.1116407689543834e-05
2,66,-0.01625371101874412,0.0003964242364140197,1.0354989126167002e-05
2,67,-0.016053287130001124,0.0004275787045867237,1.0909634757097497e-05
2,68,-0.01582615363283387,0.0004627722823014706,1.0083199930153303e-05
2,69,-0.015593509505073438,0.0004962353142601381,1.064706281904415e-05
2,70,-0.015330202741347974,0.0005335987979310092,9.757505374321379e-06
2,71,-0.015063089124610823,0.000569239108114036,1.0325913392762731e-05
2,72,-0.014761590118978988,0.000608452582855662,9.37710611655096e-06
2,73,-0.0144579498174475,0.0006460158223120984,9.943972344038723e-06
2,74,-0.014116617896348469,0.0006866400940390704,8.942043372218642e-06
2,75,-0.013774709658038741,0.0007257475573326597,9.499705809460843e-06
2,76,-0.013392398690622878,0.0007672307382047463,8.453191617558906e-06
2,77,-0.013010919826633837,0.0008073833257454532,8.99236796353918e-06
2,78,-0.012587085372909524,0.0008490725984816906,7.912222396730048e-06
2,79,-0.012165287603516886,0.0008896604941018085,8.422096426661044e-06
2,80,-0.011700079724629053,0.0009308191446569941,7.32154500934952e-06
2,81,-0.01123787244085448,0.0009711373537269943,7.789990733199706e-06
2,82,-0.010732208993673008,0.0010109668346348286,6.684230538286234e-06
2,83,-0.010230244158030897,0.001050236359047151,7.098169209338034e-06
2,84,-0.00968585980924034,0.00108790278620278,6.003925800576043e-06
2,85,-0.009145593139319078,0.0011252968167595953,6.349799905366882e-06
