x,y,E_x,E_y,E_z
2,13,-0.004395023344823883,-0.0006264943177093805,3.303674443212723e-06
2,14,-0.004724156008415673,-0.0006173396832219015,3.928715907793381e-06
2,15,-0.005008617344616105,-0.0006025007935199994,3.7704575055813247e-06
2,16,-0.005327879870715254,-0.0005919123322118821,4.425414689677304e-06
2,17,-0.005596956379367326,-0.0005759510905453168,4.220530389727889e-06
2,18,-0.005904983038071323,-0.0005640607611662185,4.897969671778871e-06
2,19,-0.006157635196126181,-0.0005471396507438905,4.652314210383361e-06
2,20,-0.006453194968686822,-0.0005340844878977697,5.344333367823806e-06
2,21,-0.006688546613003232,-0.0005163674277836846,5.064423985076151e-06
2,22,-0.006970546285206786,-0.0005022856310487088,5.762742182608208e-06
2,23,-0.007187883983781706,-0.00048393389249681666,5.4556658364230196e-06
2,24,-0.007455367402083185,-0.0004689610841348618,6.1517192657374944e-06
2,25,-0.007654135847658379,-0.00045012943892864827,5.825028169354103e-06
2,26,-0.007906279575770604,-0.00043439522545829067,6.5100708942205515e-06
2,27,-0.00808607330161353,-0.0004152284588216839,6.171667310622686e-06
2,28,-0.008322179043938525,-0.0003988534173168731,6.836876807782277e-06
2,29,-0.00848273088675767,-0.00037948332196174883,6.494888310075789e-06
2,30,-0.008702215156891784,-0.0003625765127614842,7.131475099451598e-06
2,31,-0.008843381998705924,-0.0003431194601730553,6.794121788333829e-06
2,32,-0.00904576360183319,-0.0003257765445687493,7.3934424162439005e-06
